clubID,clubname,club_image,club_type,brandID,brand_name
5076,Cleveland CG17 Tour Zip Grooves (Black),https://www.usga.org/equipment/images/conf_clubs/R2011-0986.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5085,Cleveland CG17 Tour Zip Grooves (Chrome),https://www.usga.org/equipment/images/conf_clubs/R2011-0985.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5121,Damascus,https://www.usga.org/equipment/images/conf_clubs/R2004-0323.jpg,Wedge,279,O-TA Precision Industry Co Ltd
5094,Cleveland TA588 Forged,https://www.usga.org/equipment/images/conf_clubs/R2009-0363b.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5099,Cleveland TA588 Zip,https://www.usga.org/equipment/images/conf_clubs/R2009-0364a.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5104,Cleveland Tour Action,https://www.usga.org/equipment/images/conf_clubs/R2010-1478B.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5106,Cleveland Tour Action (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2010-1479.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5108,Cleveland Tour Action Diadic,https://www.usga.org/equipment/images/conf_clubs/R2010-1480.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5109,Cleveland Tour Action Special,https://www.usga.org/equipment/images/conf_clubs/R2010-1481.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5114,XXIO CR (Ladies),https://www.usga.org/equipment/images/conf_clubs/R2011-0790.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5115,XXIO CR (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2011-0791.jpg,Wedge,278,Sumitomo Rubber Industries Ltd
5122,FC-10,https://www.usga.org/equipment/images/conf_clubs/20100830.jpg,Wedge,280,Solus Golf
5124,FC-10 Forged (First Article),https://www.usga.org/equipment/images/conf_clubs/R2010-0396b.jpg,Wedge,280,Solus Golf
5126,RD Series 4.1,https://www.usga.org/equipment/images/conf_clubs/R2008-1520.jpg,Wedge,280,Solus Golf
5127,Series 4.1,https://www.usga.org/equipment/images/conf_clubs/20071038.jpg,Wedge,280,Solus Golf
5131,Tour 7.1,https://www.usga.org/equipment/images/conf_clubs/20071142.jpg,Wedge,280,Solus Golf
5137,John Daly Signature Series (Version 2),https://www.usga.org/equipment/images/conf_clubs/20130188.jpg,Wedge,281,Warrior Custom Golf
5140,Platinum Series,https://www.usga.org/equipment/images/conf_clubs/20150063.jpg,Wedge,281,Warrior Custom Golf
5147,Warrior DCP,https://www.usga.org/equipment/images/conf_clubs/20160672.jpg,Wedge,281,Warrior Custom Golf
5150,GMA (coloured),https://www.usga.org/equipment/images/conf_clubs/R2009-0082.jpg,Wedge,282,TTO Corporation
5151,Koala K101,https://www.usga.org/equipment/images/conf_clubs/20210276.jpg,Wedge,283,"Xiamen Jasde Sports Equipment Co., Ltd."
5160,Koala K102,https://www.usga.org/equipment/images/conf_clubs/20210277.jpg,Wedge,283,"Xiamen Jasde Sports Equipment Co., Ltd."
5181,Tour Champ,https://www.usga.org/equipment/images/conf_clubs/R1996-0046.jpg,Wedge,286,Fuji Kihan Company Limited
5182,Ben Hogan Sure Out 5606 Sand,https://www.usga.org/equipment/images/conf_clubs/20040653.jpg,Wedge,287,Top-Flite Golf Company
5183,Ben Hogan Sure Out 6006 Lob,https://www.usga.org/equipment/images/conf_clubs/20040653.jpg,Wedge,287,Top-Flite Golf Company
5190,Acer XB,https://www.usga.org/equipment/images/conf_clubs/20100171.jpg,Wedge,290,Hireko Golf
5198,Acer XB (LH),https://www.usga.org/equipment/images/conf_clubs/20100172.jpg,Wedge,290,Hireko Golf
5207,Forged,https://www.usga.org/equipment/images/conf_clubs/R2002-0101c.jpg,Wedge,292,Callaway Golf Company
5214,Forged (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2002-0101h.jpg,Wedge,292,Callaway Golf Company
5221,Mack Daddy Forged (Version 2) (Chrome),https://www.usga.org/equipment/images/conf_clubs/R2018-0397.jpg,Wedge,292,Callaway Golf Company
5228,Mack Daddy Forged (Version 2) (PVD),https://www.usga.org/equipment/images/conf_clubs/R2018-0398.jpg,Wedge,292,Callaway Golf Company
5235,Mack Daddy Forged (Version 2) (Raw),https://www.usga.org/equipment/images/conf_clubs/R2018-0561.jpg,Wedge,292,Callaway Golf Company
5242,X-Forged (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2007-1382.jpg,Wedge,292,Callaway Golf Company
5243,X-Forged MD (Chrome),https://www.usga.org/equipment/images/conf_clubs/R2007-1384.jpg,Wedge,292,Callaway Golf Company
5244,X-Forged MD (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2007-1380c.jpg,Wedge,292,Callaway Golf Company
5248,X-Forged MD C-Grind (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2007-1381.jpg,Wedge,292,Callaway Golf Company
5249,X-Tour Forged (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2005-0687d.jpg,Wedge,292,Callaway Golf Company
5254,X-Tour Forged MD (Chrome),https://www.usga.org/equipment/images/conf_clubs/R2005-0686f.jpg,Wedge,292,Callaway Golf Company
5256,X-Tour Forged MD (Vintage),https://www.usga.org/equipment/images/conf_clubs/R2005-0687g.jpg,Wedge,292,Callaway Golf Company
5259,VR801,https://www.usga.org/equipment/images/conf_clubs/R2020-0156.jpg,Wedge,294,Gracieux Art Design Inc
5261,Alien 2 Pro Series 1,https://www.usga.org/equipment/images/conf_clubs/19970151.jpg,Wedge,295,"TourShot Golf Co., Inc."
5268,STUN Thewedge DesertEagle (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2024-0109.jpg,Wedge,299,Stun Co Ltd
5271,STUN Thewedge DesertEagle RAW (Version 1),https://www.usga.org/equipment/images/conf_clubs/R2024-0108.jpg,Wedge,299,Stun Co Ltd
5286,Seve,https://www.usga.org/equipment/images/conf_clubs/R2005-0304a.jpg,Wedge,310,SSP Ltd
5290,Seve Tour,https://www.usga.org/equipment/images/conf_clubs/R2005-0305a.jpg,Wedge,310,SSP Ltd
5295,Maltby Design Glider 1.62,https://www.usga.org/equipment/images/conf_clubs/20170311.jpg,Wedge,312,The Golfworks
5297,Maltby FGT Forged,https://www.usga.org/equipment/images/conf_clubs/20180454.jpg,Wedge,312,The Golfworks
5300,Maltby M-Series+ 0.90,https://www.usga.org/equipment/images/conf_clubs/20150585.jpg,Wedge,312,The Golfworks
5304,Maltby M-Series+ 1.05,https://www.usga.org/equipment/images/conf_clubs/20160319.jpg,Wedge,312,The Golfworks
5308,Maltby M-Series+ 1.20,https://www.usga.org/equipment/images/conf_clubs/20160320.jpg,Wedge,312,The Golfworks
5312,Maltby Max 0.90,https://www.usga.org/equipment/images/conf_clubs/20220537.jpg,Wedge,312,The Golfworks
5316,Maltby MG Tour Grind,https://www.usga.org/equipment/images/conf_clubs/20160136.jpg,Wedge,312,The Golfworks
5319,Maltby TSW Forged (Chrome),https://www.usga.org/equipment/images/conf_clubs/20200208.jpg,Wedge,312,The Golfworks
5325,Maltby TSW Forged (Raw),https://www.usga.org/equipment/images/conf_clubs/20210141.jpg,Wedge,312,The Golfworks
5331,Custom Grind,https://www.usga.org/equipment/images/conf_clubs/20090201.jpg,Wedge,313,"Henry-Griffitts, Inc."
5334,Ben Hogan Apex,https://www.usga.org/equipment/images/conf_clubs/20060607.jpg,Wedge,314,Ben Hogan Company
5337,Razzle Dazzle CS-01W (Custom) (Version 4),https://www.usga.org/equipment/images/conf_clubs/R2016-0868.jpg,Wedge,315,"J. Greed Co., Ltd."
5339,Razzle Dazzle CS-01W (Version 4),https://www.usga.org/equipment/images/conf_clubs/R2016-0869.jpg,Wedge,315,"J. Greed Co., Ltd."
5348,MW-I Forged,https://www.usga.org/equipment/images/conf_clubs/20110635.jpg,Wedge,316,KZG
5353,MWC-I Forged,https://www.usga.org/equipment/images/conf_clubs/20110636.jpg,Wedge,316,KZG
5356,RSG,https://www.usga.org/equipment/images/conf_clubs/20170376.jpg,Wedge,316,KZG
5364,RSG (LH),https://www.usga.org/equipment/images/conf_clubs/20170377.jpg,Wedge,316,KZG
5367,SGF Forged,https://www.usga.org/equipment/images/conf_clubs/20180342.jpg,Wedge,316,KZG
5375,Super Sole,https://www.usga.org/equipment/images/conf_clubs/20190474.jpg,Wedge,316,KZG
5379,Tri-Tour,https://www.usga.org/equipment/images/conf_clubs/20190475.jpg,Wedge,316,KZG
5387,TRS --,https://www.usga.org/equipment/images/conf_clubs/20120088.jpg,Wedge,316,KZG
5393,XRS --,https://www.usga.org/equipment/images/conf_clubs/20140111.jpg,Wedge,316,KZG
5401,XRS -- (LH),https://www.usga.org/equipment/images/conf_clubs/20140112.jpg,Wedge,316,KZG
5404,XSC,https://www.usga.org/equipment/images/conf_clubs/20170473.jpg,Wedge,316,KZG
5411,XSC (LH),https://www.usga.org/equipment/images/conf_clubs/20170474.jpg,Wedge,316,KZG
5414,XSS,https://www.usga.org/equipment/images/conf_clubs/20160605.jpg,Wedge,316,KZG
5420,XSS (LH),https://www.usga.org/equipment/images/conf_clubs/20170250.jpg,Wedge,316,KZG
5423,ES21,https://www.usga.org/equipment/images/conf_clubs/R2020-0328.jpg,Wedge,317,Mizuno Corp.
5426,ES21 (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2020-0329.jpg,Wedge,317,Mizuno Corp.
5436,JM01,https://www.usga.org/equipment/images/conf_clubs/R2023-0515.jpg,Wedge,317,Mizuno Corp.
5451,JPX 919 Hot Metal (LH) (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2018-0425.jpg,Wedge,317,Mizuno Corp.
5452,JPX 919 Hot Metal (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2018-0424.jpg,Wedge,317,Mizuno Corp.
5484,JPX Forged,https://www.usga.org/equipment/images/conf_clubs/R2014-0420.jpg,Wedge,317,Mizuno Corp.
5496,MD-0,https://www.usga.org/equipment/images/conf_clubs/R2019-0210.jpg,Wedge,317,Mizuno Corp.
5501,Mizuno Pro S18,https://www.usga.org/equipment/images/conf_clubs/R2017-0112.jpg,Wedge,317,Mizuno Corp.
5506,Mizuno Pro S18 (LH),https://www.usga.org/equipment/images/conf_clubs/R2018-0272.jpg,Wedge,317,Mizuno Corp.
5512,MP G Series,https://www.usga.org/equipment/images/conf_clubs/R2009-0325a.jpg,Wedge,317,Mizuno Corp.
5515,MP R Series,https://www.usga.org/equipment/images/conf_clubs/R2007-1265d.jpg,Wedge,317,Mizuno Corp.
5519,MP R5 L,https://www.usga.org/equipment/images/conf_clubs/R2016-0180.jpg,Wedge,317,Mizuno Corp.
5523,MP R5 W,https://www.usga.org/equipment/images/conf_clubs/R2016-0181.jpg,Wedge,317,Mizuno Corp.
5527,MP Series,https://www.usga.org/equipment/images/conf_clubs/R2008-1556c.jpg,Wedge,317,Mizuno Corp.
5530,MP T Series Black Ni,https://www.usga.org/equipment/images/conf_clubs/R2007-1267b.jpg,Wedge,317,Mizuno Corp.
5537,MP T Series Chrome,https://www.usga.org/equipment/images/conf_clubs/R2007-1268b.jpg,Wedge,317,Mizuno Corp.
5541,MP T Series Chrome (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2008-1380a.jpg,Wedge,317,Mizuno Corp.
5547,MP T10 2010C (Black Satin),https://www.usga.org/equipment/images/conf_clubs/R2010-0847.jpg,Wedge,317,Mizuno Corp.
5556,MP-C11,https://www.usga.org/equipment/images/conf_clubs/R2010-0535c.jpg,Wedge,317,Mizuno Corp.
5560,MP-G4,https://www.usga.org/equipment/images/conf_clubs/R2014-0417.jpg,Wedge,317,Mizuno Corp.
5562,MP-R12,https://www.usga.org/equipment/images/conf_clubs/R2014-0416.jpg,Wedge,317,Mizuno Corp.
5564,MP-R4,https://www.usga.org/equipment/images/conf_clubs/R2014-0419.jpg,Wedge,317,Mizuno Corp.
5566,MP-T10 2010C (Satin Finish),https://www.usga.org/equipment/images/conf_clubs/R2010-0228c.jpg,Wedge,317,Mizuno Corp.
5575,MP-T11,https://www.usga.org/equipment/images/conf_clubs/R2010-0848.jpg,Wedge,317,Mizuno Corp.
5584,MP-T11 (LH),https://www.usga.org/equipment/images/conf_clubs/R2010-0853.jpg,Wedge,317,Mizuno Corp.
5587,MP-T11 (NI.CR),https://www.usga.org/equipment/images/conf_clubs/R2010-0852.jpg,Wedge,317,Mizuno Corp.
5593,MP-T11 (NI.CR) (LH),https://www.usga.org/equipment/images/conf_clubs/R2010-0855.jpg,Wedge,317,Mizuno Corp.
5596,MP-T11 (White Satin),https://www.usga.org/equipment/images/conf_clubs/R2010-0851.jpg,Wedge,317,Mizuno Corp.
5605,MP-T11 (White Satin) (LH),https://www.usga.org/equipment/images/conf_clubs/R2010-0854.jpg,Wedge,317,Mizuno Corp.
5608,MP-T4,https://www.usga.org/equipment/images/conf_clubs/R2014-0418.jpg,Wedge,317,Mizuno Corp.
5610,MP-T5,https://www.usga.org/equipment/images/conf_clubs/R2015-0049.jpg,Wedge,317,Mizuno Corp.
5616,MX Series (Brack-Ni Plating),https://www.usga.org/equipment/images/conf_clubs/R2009-0630c.jpg,Wedge,317,Mizuno Corp.
5619,MX Series (Ni-Cr Plating),https://www.usga.org/equipment/images/conf_clubs/R2009-0629c.jpg,Wedge,317,Mizuno Corp.
5636,S18,https://www.usga.org/equipment/images/conf_clubs/R2017-0108.jpg,Wedge,317,Mizuno Corp.
5642,S18 (LH),https://www.usga.org/equipment/images/conf_clubs/R2017-0109.jpg,Wedge,317,Mizuno Corp.
5648,S23,https://www.usga.org/equipment/images/conf_clubs/R2022-0239.jpg,Wedge,317,Mizuno Corp.
5653,S23 (LH),https://www.usga.org/equipment/images/conf_clubs/R2022-0240.jpg,Wedge,317,Mizuno Corp.
5667,S5 (LH),https://www.usga.org/equipment/images/conf_clubs/R2016-0179.jpg,Wedge,317,Mizuno Corp.
5677,SCUD WEDGE,https://www.usga.org/equipment/images/conf_clubs/R2023-0232.jpg,Wedge,317,Mizuno Corp.
5692,T20,https://www.usga.org/equipment/images/conf_clubs/R2019-0387.jpg,Wedge,317,Mizuno Corp.
5697,T20 (LH),https://www.usga.org/equipment/images/conf_clubs/R2019-0388.jpg,Wedge,317,Mizuno Corp.
5702,T22 (C-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0311.jpg,Wedge,317,Mizuno Corp.
5703,T22 (D-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0310.jpg,Wedge,317,Mizuno Corp.
5704,T22 (LH) (C-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0315.jpg,Wedge,317,Mizuno Corp.
5705,T22 (LH) (D-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0314.jpg,Wedge,317,Mizuno Corp.
5706,T22 (LH) (S-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0313.jpg,Wedge,317,Mizuno Corp.
5709,T22 (LH) (X-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0316.jpg,Wedge,317,Mizuno Corp.
5710,T22 (S-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0309.jpg,Wedge,317,Mizuno Corp.
5713,T22 (X-Grind),https://www.usga.org/equipment/images/conf_clubs/R2021-0312.jpg,Wedge,317,Mizuno Corp.
5714,T24,https://www.usga.org/equipment/images/conf_clubs/R2023-0261.jpg,Wedge,317,Mizuno Corp.
5721,T24 LH,https://www.usga.org/equipment/images/conf_clubs/R2023-0265.jpg,Wedge,317,Mizuno Corp.
5727,T7,https://www.usga.org/equipment/images/conf_clubs/R2016-0520.jpg,Wedge,317,Mizuno Corp.
5733,T7 (LH),https://www.usga.org/equipment/images/conf_clubs/R2016-0521.jpg,Wedge,317,Mizuno Corp.
5739,The Craft,https://www.usga.org/equipment/images/conf_clubs/R2019-0666.jpg,Wedge,317,Mizuno Corp.
5742,The Craft (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2018-0642.jpg,Wedge,317,Mizuno Corp.
5743,The Craft Wedge 2.0,https://www.usga.org/equipment/images/conf_clubs/R2022-0489.jpg,Wedge,317,Mizuno Corp.
5747,TR (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2010-0436b.jpg,Wedge,317,Mizuno Corp.
5750,TR C45,https://www.usga.org/equipment/images/conf_clubs/R2010-0435.jpg,Wedge,317,Mizuno Corp.
5751,YW-1,https://www.usga.org/equipment/images/conf_clubs/R2023-0524.jpg,Wedge,317,Mizuno Corp.
5752,Zipp WMX,https://www.usga.org/equipment/images/conf_clubs/R2010-0856.jpg,Wedge,318,Greaton Co Ltd
5755,GR 2,https://www.usga.org/equipment/images/conf_clubs/R2010-1085.jpg,Wedge,319,Hono Golf Enterprise Co Ltd
5757,Crosscut Tour Grind,https://www.usga.org/equipment/images/conf_clubs/20130512.jpg,Wedge,320,"Crosscut Wedge Co., LLC"
5759,Grooveez,https://www.usga.org/equipment/images/conf_clubs/20110267.jpg,Wedge,321,Big Shot Golf
5761,Kirkland Signature Wedge (Version 2),https://www.usga.org/equipment/images/conf_clubs/20220573.jpg,Wedge,323,"SM Global, LLC"
5764,Scott Forged CNC,https://www.usga.org/equipment/images/conf_clubs/20150098.jpg,Wedge,324,Scott Golf USA LC
5767,Wolfram,https://www.usga.org/equipment/images/conf_clubs/20030696.jpg,Wedge,325,DeLaCruz Golf
5768,iGen Golf (Version 2),https://www.usga.org/equipment/images/conf_clubs/20220357.jpg,Wedge,326,iGen Golf
5775,Pride Tour Type S,https://www.usga.org/equipment/images/conf_clubs/R2005-0336.jpg,Wedge,328,Eon Sports Co Ltd
5784,Matsumoto Wedge MAT-1,https://www.usga.org/equipment/images/conf_clubs/R2022-0256.jpg,Wedge,331,Swing Puzzle
5787,Logical One LI.XW,https://www.usga.org/equipment/images/conf_clubs/20220499.jpg,Wedge,333,Logical One Golf
5790,Bettinardi High Helix Cut (Ver 2),https://www.usga.org/equipment/images/conf_clubs/20170453.jpg,Wedge,334,Bettinardi Golf
5792,Bettinardi HLX 3.0 (Black),https://www.usga.org/equipment/images/conf_clubs/20200111.jpg,Wedge,334,Bettinardi Golf
5799,Bettinardi HLX 3.0 (Silver),https://www.usga.org/equipment/images/conf_clubs/20200110.jpg,Wedge,334,Bettinardi Golf
5805,High Helix,https://www.usga.org/equipment/images/conf_clubs/20140525.jpg,Wedge,334,Bettinardi Golf
5809,Cypress TP,https://www.usga.org/equipment/images/conf_clubs/R2010-0092a.jpg,Wedge,338,MFS Korea Co Ltd
5622,MX-23,https://www.usga.org/equipment/images/conf_clubs/R2008-1564.jpg,Iron,317,Mizuno Corp.
5820,Spirra TP,https://www.usga.org/equipment/images/conf_clubs/R2010-1077.jpg,Wedge,338,MFS Korea Co Ltd
5824,SQRT Forged,https://www.usga.org/equipment/images/conf_clubs/R2013-0365.jpg,Wedge,338,MFS Korea Co Ltd
5831,Zone Tour Design,https://www.usga.org/equipment/images/conf_clubs/R2010-1468A.jpg,Wedge,340,Mevaeru Co Ltd
5833,Zone Tour Design (Black),https://www.usga.org/equipment/images/conf_clubs/R2010-1468.jpg,Wedge,340,Mevaeru Co Ltd
5835,ZONEWEDGE PANDORA,https://www.usga.org/equipment/images/conf_clubs/R2024-0049.jpg,Wedge,340,Mevaeru Co Ltd
5836,Vanilla Wedge,https://www.usga.org/equipment/images/conf_clubs/20170082.jpg,Wedge,341,The Club Nut LLC
5839,Vanilla Wedge (LH),https://www.usga.org/equipment/images/conf_clubs/20170083.jpg,Wedge,341,The Club Nut LLC
5844,Wilson Staff FG Proto 20,https://www.usga.org/equipment/images/conf_clubs/20120066.jpg,Wedge,344,Wilson Sporting Goods
5854,Wilson Staff FG Tour (Tour),https://www.usga.org/equipment/images/conf_clubs/20110121.jpg,Wedge,344,Wilson Sporting Goods
5858,Wilson Staff FG Tour PMP (Tour),https://www.usga.org/equipment/images/conf_clubs/20150697.jpg,Wedge,344,Wilson Sporting Goods
5864,Wilson Staff FG Tour PMP (Trad),https://www.usga.org/equipment/images/conf_clubs/20150696.jpg,Wedge,344,Wilson Sporting Goods
5871,Wilson Staff FG Tour PMP (Wide),https://www.usga.org/equipment/images/conf_clubs/20150698.jpg,Wedge,344,Wilson Sporting Goods
5873,Wilson Staff FG Tour Traction Control,https://www.usga.org/equipment/images/conf_clubs/20120661.jpg,Wedge,344,Wilson Sporting Goods
5886,Wilson Staff Model - HT,https://www.usga.org/equipment/images/conf_clubs/20200152,Wedge,344,Wilson Sporting Goods
5888,Wilson Staff Model Forged,https://www.usga.org/equipment/images/conf_clubs/20200150,Wedge,344,Wilson Sporting Goods
5898,Wilson Staff Model Forged (LH),https://www.usga.org/equipment/images/conf_clubs/20200151,Wedge,344,Wilson Sporting Goods
5901,Wilson Staff Tw5,https://www.usga.org/equipment/images/conf_clubs/20050245.jpg,Wedge,344,Wilson Sporting Goods
5907,Wilson Staff TW9 Tour Milled,https://www.usga.org/equipment/images/conf_clubs/20100044.jpg,Wedge,344,Wilson Sporting Goods
5915,tT Wedge,https://www.usga.org/equipment/images/conf_clubs/R2019-0202.jpg,Wedge,345,Jucie Inc
5919,tT Wedge (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2019-0203.jpg,Wedge,345,Jucie Inc
5920,tT Wedge (Version 3),https://www.usga.org/equipment/images/conf_clubs/R2019-0204.jpg,Wedge,345,Jucie Inc
5921,tT Wedge (Version 4),https://www.usga.org/equipment/images/conf_clubs/R2019-0205.jpg,Wedge,345,Jucie Inc
5923,tT Wedge (Version 5),https://www.usga.org/equipment/images/conf_clubs/R2019-0206.jpg,Wedge,345,Jucie Inc
5924,Bite Wedge,https://www.usga.org/equipment/images/conf_clubs/20100498.jpg,Wedge,346,Piranha Golf
5931,Zip It,https://www.usga.org/equipment/images/conf_clubs/R2011-0194.jpg,Wedge,348,Benross Golf
5932,Zip It (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2013-0250.jpg,Wedge,348,Benross Golf
5939,XP16,https://www.usga.org/equipment/images/conf_clubs/R2016-0643.jpg,Wedge,349,B.I.G. Stealex GmbH
5945,Nexgen Forged,https://www.usga.org/equipment/images/conf_clubs/R2016-0833.jpg,Wedge,351,Golf Partner Co Ltd
5947,Nexgen Forged 2022,https://www.usga.org/equipment/images/conf_clubs/R2021-0598.jpg,Wedge,351,Golf Partner Co Ltd
5953,Nexgen Forged Wedge 2023,https://www.usga.org/equipment/images/conf_clubs/R2023-0225.jpg,Wedge,351,Golf Partner Co Ltd
5956,Nexgen NW001,https://www.usga.org/equipment/images/conf_clubs/R2010-0166b.jpg,Wedge,351,Golf Partner Co Ltd
5959,Nexgen Prot-C,https://www.usga.org/equipment/images/conf_clubs/R2017-0533.jpg,Wedge,351,Golf Partner Co Ltd
5961,Proto-C Forged,https://www.usga.org/equipment/images/conf_clubs/R2019-0160.jpg,Wedge,351,Golf Partner Co Ltd
5967,Proto-C Forged (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2019-0161.jpg,Wedge,351,Golf Partner Co Ltd
5970,Proto-C Forged (Version 3),https://www.usga.org/equipment/images/conf_clubs/R2019-0162.jpg,Wedge,351,Golf Partner Co Ltd
5971,Proto-C Forged CB,https://www.usga.org/equipment/images/conf_clubs/R2019-0257.jpg,Wedge,351,Golf Partner Co Ltd
5972,Proto-C Forged CB (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2019-0258.jpg,Wedge,351,Golf Partner Co Ltd
5976,SC-W,https://www.usga.org/equipment/images/conf_clubs/R2010-0262a.jpg,Wedge,354,Yoshimura Golf Co Ltd
5980,Team Yoshimura Craft Wedge,https://www.usga.org/equipment/images/conf_clubs/R2017-0801.jpg,Wedge,354,Yoshimura Golf Co Ltd
5992,JP Camber,https://www.usga.org/equipment/images/conf_clubs/NoImage.jpg,Wedge,355,JP Golf
6000,JP Premier Wedge (HB),https://www.usga.org/equipment/images/conf_clubs/20210184.jpg,Wedge,355,JP Golf
6006,JP Premier Wedge (SB),https://www.usga.org/equipment/images/conf_clubs/20210183.jpg,Wedge,355,JP Golf
6012,Reloaded+,https://www.usga.org/equipment/images/conf_clubs/R2023-0088.jpg,Wedge,356,Haraken Co Ltd
6019,Specialist,https://www.usga.org/equipment/images/conf_clubs/R2005-0514a.jpg,Wedge,360,Specialist Golf Limited
6032,Believer (Version 2),https://www.usga.org/equipment/images/conf_clubs/R2014-0613.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6036,Bend W67,https://www.usga.org/equipment/images/conf_clubs/R2022-0154.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6038,Break Common Sense Type-L,https://www.usga.org/equipment/images/conf_clubs/R2022-0214.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6042,FG Zero (Black),https://www.usga.org/equipment/images/conf_clubs/R2010-0452a.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6044,FG Zero (Chrome),https://www.usga.org/equipment/images/conf_clubs/R2010-0451a.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6049,FG-101W Forged,https://www.usga.org/equipment/images/conf_clubs/R2022-0215.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6056,Fujimoto FT-1 TW,https://www.usga.org/equipment/images/conf_clubs/R2018-0258.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6061,Fujimoto TA-03,https://www.usga.org/equipment/images/conf_clubs/R2019-0505.jpg,Wedge,361,"Fujimoto Gikoh Co.,Ltd"
6068,GOlf Design (First Article),https://www.usga.org/equipment/images/conf_clubs/R2010-1473.jpg,Wedge,362,Golf Design INTL Co Ltd
6073,VT Max Alto S1 (Version 2),https://www.usga.org/equipment/images/conf_clubs/20180610.jpg,Wedge,363,Flynn Golf LLC
6076,VT Max Alto S2 (Version 2),https://www.usga.org/equipment/images/conf_clubs/20180611.jpg,Wedge,363,Flynn Golf LLC
6079,VT Max Alto S3 (Version 2),https://www.usga.org/equipment/images/conf_clubs/20180612.jpg,Wedge,363,Flynn Golf LLC
6092,F2 Golf Wave Series,https://www.usga.org/equipment/images/conf_clubs/20190578.jpg,Wedge,365,F2 Golf
6096,F2 SS,https://www.usga.org/equipment/images/conf_clubs/20110333.jpg,Wedge,365,F2 Golf
6101,SCOR 4161 (Version 1),https://www.usga.org/equipment/images/conf_clubs/20110408.jpg,Wedge,366,"Eidolon Brands, LLC"
6102,SCOR 4161 (Version 2),https://www.usga.org/equipment/images/conf_clubs/20110721.jpg,Wedge,366,"Eidolon Brands, LLC"
6109,Excedian Forged,https://www.usga.org/equipment/images/conf_clubs/R2011-0179.jpg,Wedge,367,Golf-Do Co Ltd
6112,P-Tune PG,https://www.usga.org/equipment/images/conf_clubs/R2014-0546.jpg,Wedge,368,Pigeon Golf
6118,PXG 0311,https://www.usga.org/equipment/images/conf_clubs/20150386.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6125,PXG 0311 (LH),https://www.usga.org/equipment/images/conf_clubs/20150387.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6132,PXG 0311 Forged (Version 1),https://www.usga.org/equipment/images/conf_clubs/20190531.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6138,PXG 0311 Forged (Version 1) (LH),https://www.usga.org/equipment/images/conf_clubs/20190532.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6144,PXG 0311 Forged (Version 2) (Black),https://www.usga.org/equipment/images/conf_clubs/20220377.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6151,PXG 0311 Forged (Version 2) (Black) (LH),https://www.usga.org/equipment/images/conf_clubs/20220378.jpg,Wedge,369,PXG-Parsons Xtreme Golf
6158,PXG 0311 Forged (Version 2) (Chrome),https://www.usga.org/equipment/images/conf_clubs/20220203.jpg,Wedge,369,PXG-Parsons Xtreme Golf
